,resource_state,athlete,name,distance,moving_time,elapsed_time,total_elevation_gain,type,workout_type,id,external_id,upload_id,start_date,start_date_local,timezone,utc_offset,start_latlng,end_latlng,location_city,location_state,location_country,start_latitude,start_longitude,achievement_count,kudos_count,comment_count,athlete_count,photo_count,map,trainer,commute,manual,private,visibility,flagged,gear_id,from_accepted_tag,upload_id_str,average_speed,max_speed,average_cadence,average_temp,has_heartrate,average_heartrate,max_heartrate,heartrate_opt_out,display_hide_heartrate_option,elev_high,elev_low,pr_count,total_photo_count,has_kudoed,suffer_score,average_watts,kilojoules,device_watts
164,2,"{'id': 29273440, 'resource_state': 1}",Evening Walk,2122.4,1373,69847,35.0,Walk,,4357894520,garmin_push_5841717413,4658026804.0,2020-11-18T01:29:23Z,2020-11-17T20:29:23Z,(GMT-05:00) America/New_York,-18000,"[38.881954, -77.107896]","[38.881989, -77.107554]",,,,38.881954,-77.107896,0,0,0,1,0,"{'id': 'a4357894520', 'summary_polyline': 'ecilFjcsuM|Bk@EYAc@CMOU@g@TKn@e@ZMx@g@z@Cd@IDMAAEBXTEKe@k@C@GEYWMQOI@k@EYq@{AU]E@KSG?NWC@BCIQYUg@YC[Fc@AKu@{Au@T[NED?EAFF^Vp@BEEBFEDFTPFJB^Ab@GJDZPNf@H?r@DJNRXR?PEPAVONAh@DfAb@JBH?XALC@Tz@QVETJLFN\\LTV^DNF^KZOZIb@]F@PRK^?T@NA\\GVLdBBHHB@D?^KXQDg@E{AhBCBYD]SKSKa@a@Dc@@c@IKBMHc@d@WLG@UCEEMYEUEAGmAKq@Ca@q@q@?GF]CKJK?IHOjAq@HATJ', 'resource_state': 2}",False,False,False,False,everyone,False,g7313202,0.0,4658026804.0,1.546,4.1,59.6,22.0,True,103.4,131.0,False,True,171.4,119.2,0,0,False,2.0,,,
165,2,"{'id': 29273440, 'resource_state': 1}",Afternoon Activity,0.0,3008,3008,0.0,WeightTraining,,4352500141,garmin_push_5836357899,4652339398.0,2020-11-17T19:03:27Z,2020-11-17T14:03:27Z,(GMT-05:00) America/New_York,-18000,,,,,,,,0,0,0,1,0,"{'id': 'a4352500141', 'summary_polyline': None, 'resource_state': 2}",True,False,False,False,everyone,False,,0.0,4652339398.0,0.0,0.0,,23.0,True,97.4,135.0,False,True,,,0,0,False,5.0,,,
166,2,"{'id': 29273440, 'resource_state': 1}",Afternoon Run,5009.8,1699,1734,0.0,Run,0.0,4352198574,garmin_push_5836062295,4652022310.0,2020-11-17T18:30:03Z,2020-11-17T13:30:03Z,(GMT-05:00) America/New_York,-18000,,,,,,,,0,1,0,1,0,"{'id': 'a4352198574', 'summary_polyline': None, 'resource_state': 2}",True,False,False,False,everyone,False,g6995573,0.0,4652022310.0,2.949,3.9,90.2,24.0,True,143.3,157.0,False,True,,,0,0,False,7.0,,,
167,2,"{'id': 29273440, 'resource_state': 1}",Night Walk,4861.8,3649,3747,41.0,Walk,,4349146059,garmin_push_5833101146,4648962357.0,2020-11-17T02:12:07Z,2020-11-16T21:12:07Z,(GMT-05:00) America/New_York,-18000,"[38.883766, -77.105887]","[38.882217, -77.107707]",,,,38.883766,-77.105887,0,0,0,1,0,"{'id': 'a4349146059', 'summary_polyline': 'onilFxvruMIEg@D_ALk@BCo@Om@EU?[Dk@\\GFI`AWHOJAE?SRQxA@M@ED?FBVRAFEDG?IMAe@OSGJ?LANQCTRAXI??ADGDBATJ?AFA?DEVHCEMCAE`@QMJ]LCDHFR@TLKIMC?BGFAARAKAAE?EB?EFBBBG?GHQr@o@BUBD@\\KJu@?WGq@_@K??TDRNV\\XTHT@XH^CRGQ?m@IICc@WQMm@{@CBCIL^Rd@d@h@d@CVc@FSFYDe@E]GKCSBKCASBCELQDUESFQO]AKHODM@YGUCCNEJIHk@BC`@GLPTN@GZQXO`Am@VAX@FENWFETCXK@DAEABN?DC@DCBAMKWw@cBOMM]Ca@Qe@AQGSw@kACg@GOo@s@EAUc@EUBy@AEKO[YEK[Qa@_@SKIKQ[]UAG?QLg@BYCQa@_@ESBiBA{@Gi@@eDGq@GWBQRc@BSCUJO?WCY@KHQCg@@IKs@Ci@Je@c@m@MW@KQDKHGTY\\ET?FEF[Je@O?DNCHOw@u@o@W[EMDIE]?SIY_@?IBQB?@EEKKG?QS?KFAAADQDCGWDIJEBWIa@]c@?k@FSFcAy@Wo@Me@Go@OYYIEDEGK@MIAKIOSGCBWbBCDDXATFH?Df@l@BVNT?p@T~@JRNHR^DPHH?HV`@JXJBBCB@@F\\ZTr@@XJVHHF@LJFJf@f@d@l@Zj@f@b@LRDN^d@l@dADRl@pAFV?PPZBJBRABV^P`@DPDb@Nd@DFJl@JZDVTt@NVd@~A?`@EZ?f@ON@RJH?JHNNNFBPRN@VJLZ\\l@Df@HTTd@JHA@@BLHAFFTAJHRB@DN^l@Nd@LNDBFCNDDXPb@Ll@@\\Z\\DTARDXJTDN\\`@Xp@DRC`@Vl@JnA]`@K`A`@b@LjA@FCJ@ZNVLLGNETDJCJDHDAA@FDNCKREEE?CG', 'resource_state': 2}",False,False,False,False,everyone,False,g7313202,0.0,4648962357.0,1.332,6.9,57.9,18.0,True,101.2,144.0,False,True,199.2,184.2,0,0,False,7.0,,,
168,2,"{'id': 29273440, 'resource_state': 1}",Lunch Run,21130.1,5799,5824,273.0,Run,,4343202901,garmin_push_5827011399,4642623188.0,2020-11-15T16:11:58Z,2020-11-15T11:11:58Z,(GMT-05:00) America/New_York,-18000,"[38.8817, -77.106684]","[38.88154, -77.10679]",,,,38.8817,-77.106684,13,1,0,1,0,"{'id': 'a4343202901', 'summary_polyline': 'sailFx{ruMgAJg@RKPFNGDeAB}@GSRIhBUZaAf@k@Lk@L_AE[PEfAXdCEl@Qn@y@j@i@PmAJIJKvCEVIF_@IW?kCVmAX{BNeE?w@LeEvAy@JwBBqBXqDMqVdAgDBWK[a@Sk@Ek@ViGJuG\\_Bn@kFp@iCHeBZcARwBf@aCBe@W}Cg@kCSm@Iu@DqCLyACgBTsBFaB[gBCs@FYCQJa@Bs@PcKcAoAiA}@gB}B}@q@Ow@a@m@iAeAg@OWNe@hAQ~AkAxH_@jAm@zEc@|Bc@dE[bB_@bDYz@g@nEGPwDbBa@Xw@|@gCrEcB`GuA`Ee@hBMvBi@hAMbA_@t@w@~@yFnDkEfDyB|@wAVuAr@e@`@kAbBsDnDwAlAcBv@iAXkCjB{@x@YJs@z@oCbFaBfFoB~DiAfBsB~Aw@\\yAZsGMeFfCiCLkBf@aB|Ao@XsBJgC`@kDfBkDtAsCt@mBz@mA\\S\\Tj@pBvCz@rBt@jAdA|@`HjDz@|@f@xANhAd@lBK|DDd@IlCXj@xApAp@bAt@n@z@hA`CpFj@hBfAzB|BdHz@rBv@~@rEjBx@NfAGfE_BdIuBzCgCfEmETc@|@e@z@SbBaAvAyA`V{MdCiAl@Uj@JVCt@_@|@I~AgBxDiC\\y@V[fGwD~PcNhD}Cd@WbCwBbH}D|BaB`ByBjAqBf@g@xA_AxAi@`BYbII~Fy@zBi@jFsBtG}CvBi@@}@HOx@Xd@AtDu@bA]f@_@pDkAv@o@fBQrDu@DIOa@Hg@HKz@Qd@YN_@j@k@HWM}@Ao@nDsCv@cAdBuCbB}BjAaEr@oBn@c@X_@~@oBvCsDv@{AzAsBpAwA^{@ImCdAwBo@sCyGqSgCqFyD}JU_AyB_GsD{IiCcIIk@{BiFa@OWNKbABhBQfFGbEBv@WjEGnDK^U\\SHaBTgAQsA^qHPONG\\DrBpE?jBPhJK~@SvCkAl@bDCNiCfAiBh@yDHc@GkARyD@u@HIT@r@F^n@p@Mh@qDnBQT?N`ApCJ?dCcBh@IZH^n@^THVyA`B[TOh@SXE`@ThAO\\SN{@H]\\a@t@q@J_At@sATkDH[LMfAG|BNvCJ~C?xDJv@ZPj@DhK{@~DQJv@YlDj@dBJBxE[v@]vB@b@Ph@u@d@_DI_@oA_@uAFo@Gy@gC[g@_@K', 'resource_state': 2}",False,False,False,False,everyone,False,g6682189,0.0,4642623188.0,3.644,5.8,86.6,20.0,True,155.7,175.0,False,True,178.2,80.8,10,0,False,48.0,,,
169,2,"{'id': 29273440, 'resource_state': 1}",Evening Walk,2982.5,2210,2403,33.0,Walk,,4339127885,garmin_push_5822881227,4638326346.0,2020-11-15T00:46:38Z,2020-11-14T19:46:38Z,(GMT-05:00) America/New_York,-18000,"[38.882507, -77.107633]","[38.881889, -77.107891]",,,,38.882507,-77.107633,0,1,0,1,0,"{'id': 'a4339127885', 'summary_polyline': 'sfilFvasuM^[BWTQHMEs@Ya@E?PG@G?BQN[Ns@KWDQ?YF?C_@OSQE?NM?DE@@D@WGa@a@kBKKa@HI??CUBAA@CUB@CUDEAMBu@LGDCAGPMLOEE@MX}@x@W`@q@~A]`@I^C^Bb@FL@PJJJBRSC@HFP@v@Kf@ATEDG@MBCBDNG?KGGA@BBDADKEN@LFDd@D\\@l@Md@B`AOh@FPJHRPJ`@WPEFYH@Xb@Jd@YrA@NH^BnADHR@LDDn@E`@F`@?VBVANPz@Vd@@PFJB`@Kl@BJC^DNCV@l@CZBT?VEVEFQJPXBNBn@AP@r@Ll@CT@r@CdAIb@H`CBXFPKLDDd@Dl@h@jAn@p@BCk@J_@DUCQFq@LSj@g@`@OLBBJEIBDFCDUAa@DSBA@WJc@@YTeA?WGUE_@@w@G]Ue@EWOQBu@Ja@AIUCMKG?CMBw@DKPMf@WLg@BU@]Eo@UQAQBo@DAAGNS?II]CAMc@FSNQJQr@g@LA@GAc@I@QKIOCw@Pk@Ia@Q_@QIEI?ONm@VIMDBDAAQHi@DKBEDg@Na@l@SN_@CESU]CE@CWJG?EB]h@GTEAML[]G@AKE?OJ', 'resource_state': 2}",False,False,False,False,everyone,False,g7313202,0.0,4638326346.0,1.35,5.0,57.6,18.0,True,87.6,129.0,False,True,139.8,119.0,0,0,False,3.0,,,
170,2,"{'id': 29273440, 'resource_state': 1}",Lunch Run,13007.4,3668,3668,165.0,Run,,4337620566,garmin_push_5821445788,4636712879.0,2020-11-14T16:22:17Z,2020-11-14T11:22:17Z,(GMT-05:00) America/New_York,-18000,"[38.881613, -77.106403]","[38.881526, -77.106841]",,,,38.881613,-77.106403,3,3,0,1,0,"{'id': 'a4337620566', 'summary_polyline': 'aailF`zruM[D[Jm@DKHQ`@KZM@[Cm@NUCSBIDMv@Of@Ab@QV_@Lw@`@g@LsACi@LsCPa@FCBMXEd@CbAC^BTC^GJIT?TJdA@l@GnAWZkBHk@PwATk@BmAJkABWD{@TgAR{@Zg@Tg@NoAVy@@}@Fc@Hw@Be@FmAD]G_AEoAF_A?c@@{@J_@@w@Fk@?i@CmAHWAgALyADmDVs@EoABIDTlBANENc@hCCf@E\\U`A{@|BQr@_@bAMd@O^g@dBaA|FLRPHn@D~EbBb@F^RZJ`@Rj@Rd@TtAf@~@LfAh@jBd@FDXj@h@\\BJGPeAxAKD{A]uBm@m@S]E_ACy@QSIWQeBk@UBQNE?g@s@g@OUE_@?qAHSPQz@B|@T`BNj@HDLGRHNp@E|@RxAnAtERl@FHPCv@s@LAHJGVo@l@QXCRHf@Pf@Tj@XzAd@pBNh@Lr@J\\VbBd@dE?hOC~BBzAEtBB~AAp@FnB?h@?dAI|@Cr@BbA@zHB~@BpBDbAFHFBBPEb@ITB`@RhBr@bEJz@jAhGr@lELtAXvAd@bDNf@Hd@Nf@N`Ar@hDVr@B`@TbA\\rAhBzIz@|Ft@hEZzBP`Aj@tDTjA\\nAdAvBp@dBJTZ`@xAfDt@xAPRhAGxAAdAIj@Dl@C`@?XCxBC\\QBCBSCsA@]?{@HaB?mGBo@Aw@HkAFyCEoAHwCEu@B_BAs@JcEEy@EeEHg@@u@LwAd@iBTq@`@sBRw@Ho@Vm@\\_BbAyDLeAb@{APiAFOXMT_@jBcEbAyAv@cBRm@nBmD`@qAb@eCByBAo@g@}DUmDm@mDo@aGG_AKk@Ik@Cm@UeBYeBM_BIi@KaBc@qBSqA]eD?e@Vc@VY@g@EQKIU[CaB@qBE_A@u@E}A?iAWcECqA?{@By@AiBEeC?kEGqB?uANiBEeBDe@rA_@pCgAN[V]\\[DKCaD@iBW}EAkBMiD?u@OiCQqHI_@EEc@OGMEQCw@K_CGy@G[KEWCo@HiARg@SMKMCU@KAEOASKeBEmA?{DGg@?o@BOj@a@bDo@n@Of@_@j@SRQt@W^Yn@Wh@CXGf@@t@|@BHHHPB^Er@[ZI^TRZJt@L\\^h@\\XDNFv@?n@EfAKp@MTUL', 'resource_state': 2}",False,False,False,False,everyone,False,g6682189,0.0,4636712879.0,3.5460000000000003,5.9,87.2,18.0,True,150.6,168.0,False,True,165.6,111.8,0,0,False,22.0,,,
171,2,"{'id': 29273440, 'resource_state': 1}",Evening Walk,5392.5,3958,4094,43.0,Walk,,4334077687,garmin_push_5817859931,4632980330.0,2020-11-14T01:56:36Z,2020-11-13T20:56:36Z,(GMT-05:00) America/New_York,-18000,"[38.882378, -77.106704]","[38.882239, -77.107467]",,,,38.882378,-77.106704,0,0,0,1,0,"{'id': 'a4334077687', 'summary_polyline': 'yeilF|{ruMFWCD@_@]CAABCC@?@F@EA?CBBPIOa@a@oANMB_@GYIW]s@OQCG[U?O[aAGI@sAEYISc@k@@AWq@Eg@EM_A}BUoAOg@Ga@SaAEGG{@UcABDBECCD?BFD@?Gh@m@|A{@FIXEASGQKGQGU@JWA@GECIMKWg@[[y@u@B@C?e@u@WY_B}AQYQQS_@i@Og@]MDEC_@s@Ko@Mg@qA_BKSSMEKIc@GAMYGIUKU]q@g@KMCc@QCEECIBCUa@@MQg@IWOIIY_@Gi@m@Uy@WYIOCk@e@kAI[GeAGU@]DOX?f@e@?MDEVELVDJ?PFFd@HVRBJALOL@NFZRf@DPJTb@`@P\\HXVn@Rv@R`@@XNZPj@JJJVD^RDRJHVRfAHPZ`@l@hAX\\@DJFLZNt@B^DVVp@X^RFf@r@j@r@\\TN^^b@XNxBdBPVDFA@TTX^P\\l@p@Tl@N\\LNP`@AFJj@Nj@Dr@`BjCb@fANXXn@^nAFZ|@fBJ\\b@d@b@~AFJRj@\\n@b@bA`@`BRXL`@DFRJFTLn@Dr@Jd@FdADN@VKb@?b@BRKVGZEB?ZRh@IFKPBPDH@P?JIJCL@v@Hh@]lAQHA`@KT?JGZ@Xf@p@ADIRGXAXY@L`@Dp@CD?JDD@XABC?@VC\\UdAj@r@FDBCEVBNDCBHA@En@E?Kv@?b@DV@b@EPKKDBAAH`@Ij@Ol@Ct@CFCACROE?FMEIEQBMA?B?OQUiB_Bm@Pe@@SNq@HYBAQQc@A_@JOFAP[Ja@AQDS@s@DQAQMOE?@M@c@GIFGBYEOC]@k@EAESIG?]FQIa@FOFm@EYAe@Qq@DOPY@SE[?QCGEs@KUA@AA@FCBF?BFGFI?HFC@SGSCNONYBQGYIGFq@?UIWB[?a@F{@A]GU?y@EYC@?IJWHAPOFKA?AGHEK@', 'resource_state': 2}",False,False,False,False,everyone,False,g7313202,0.0,4632980330.0,1.362,4.5,57.0,20.0,True,73.9,110.0,False,True,132.6,111.8,0,0,False,4.0,,,
172,2,"{'id': 29273440, 'resource_state': 1}",Afternoon Walk,5712.0,3603,3754,36.0,Walk,,4333163020,garmin_push_5817008123,4632013201.0,2020-11-13T19:47:15Z,2020-11-13T14:47:15Z,(GMT-05:00) America/New_York,-18000,"[38.882975, -77.107519]","[38.882267, -77.107266]",,,,38.882975,-77.107519,0,0,0,1,0,"{'id': 'a4333163020', 'summary_polyline': 'qiilF~`suMk@KmANDUGINIYCJCBOtAQhCo@TYBa@CIK]c@q@Y}@HW@IEe@@[Ec@@UGe@BWCI]o@SUCINMLYZOBQJBNAROXMBIa@kASO?CCC@EE_@[k@CWIOIu@YYGMSs@G_@]c@AOCE?KCGI@OuAEJCIk@w@EOAODc@\\W?SHQTIBB@ECMIQQOQWQQICMUm@q@a@_@OKIAQYMYe@_@k@s@]YQ[YUMUU][OiAkAEOYk@IIQMQUCKg@_@@MA@K]MGGSOWg@c@Ui@GEGJQVUPMd@@VMDIKC?Qa@CA@IA@OEAKKU@GGS@MGAW_@?BCAYc@Y]QMEKScABUF[RGLF?BSHYAOBMAAIk@Ha@Lg@HQ?c@DEAQDSAk@Hk@?AAIOAWBWRWLy@PoBFQD?HUByAEw@De@BAACHCEKMCGGa@wBe@gBOMq@IGWEu@JoBASRy@BIFGBc@?[Ki@Ak@QaA@c@GoAEOBYCGQCeAf@WEYHa@I?@cAd@k@Je@ZULy@VCCYgB]kACSMi@K{@AU@E\\KZa@p@[^k@FQEKUSEWXW^SXYB?FDNDF[JGt@GFILEb@?d@M|@@VFXnAARIVQV?\\E?AFAJJ^?TDHLNDHAHHLFNPLd@t@\\dATRH\\HXZh@\\z@\\d@FPJx@Ld@@PBD?JJ`@Fj@JBHFBHF^BLJRBPPf@Jd@L^LVb@rATtACX^p@Nb@Dt@JXKlA@d@PVJ@j@RHNBnAXf@`@h@TTNTT|@t@nAJVPn@ANGJ?B~@f@D`@LPNd@\\Nd@x@@dAHZJVXZBHCRGV?VDHBGAAABAHB`@Ah@DRXr@f@p@ACJL\\f@B?NRNf@Bj@P\\ZnALdBHTFp@d@`BHDZ\\Rn@^x@Jb@@LIt@@JRFFZx@|@VNj@BJN@nAt@hBDp@TbAP`@RfAOl@LZ@`AF~@ANHR@JERDXEh@HXHJ', 'resource_state': 2}",False,False,False,False,everyone,False,g7313202,0.0,4632013201.0,1.585,5.7,62.6,23.0,True,101.7,147.0,False,True,144.0,129.2,0,0,False,7.0,,,
173,2,"{'id': 29273440, 'resource_state': 1}",Lunch Activity,0.0,3112,3112,0.0,WeightTraining,,4332681144,garmin_push_5816517621,4631503299.0,2020-11-13T17:25:59Z,2020-11-13T12:25:59Z,(GMT-05:00) America/New_York,-18000,,,,,,,,0,0,0,1,0,"{'id': 'a4332681144', 'summary_polyline': None, 'resource_state': 2}",True,False,False,False,everyone,False,,0.0,4631503299.0,0.0,0.0,,25.0,True,80.4,126.0,False,True,,,0,0,False,3.0,,,
174,2,"{'id': 29273440, 'resource_state': 1}",Evening Walk,5288.8,3442,3483,22.0,Walk,,4329880483,garmin_push_5813607258,4628523505.0,2020-11-13T01:55:47Z,2020-11-12T20:55:47Z,(GMT-05:00) America/New_York,-18000,"[38.881552, -77.107931]","[38.882315, -77.107432]",,,,38.881552,-77.107931,0,0,0,1,0,"{'id': 'a4329880483', 'summary_polyline': 'u`ilFrcsuMB@AMFDB]BAVDBEESIMIe@Dm@HKHY@CDAJOHEAKEECICDFFCBBCIZBCAMF?W?@EHE@@AEC@?Bb@AVK|Ae@d@MZ?JGDIN?EDBNAbABtAHNJHP\\Gf@Ch@DPER@JD`@?ZEb@DT@`@Eb@?f@BTNXBNEf@GjAET@FELBLG`@KjCI\\JH@M?@K`@G@gAD]Ca@VE@IEi@kAEUMKCKIc@AMKS?WDOAMOKYmAKC]w@J@FC@@?@KAAKIO?Kv@q@HWA_@Ga@J{AIa@LYAQOc@OAMJKZIAa@y@m@W_@}@M_A@e@Ca@@i@Uo@e@_@Qc@Hc@@e@A]KYG}@Og@FGGW[O[g@CUCs@GMU{@Q[U}@KQYy@KOUk@EQI_AKi@MYOMKUG[Sm@Ms@Oa@GY?WGQY}BDcAFk@U{@F]AM_@_@_@k@e@]m@_AOKQUWMiA{@MWEWWw@GIGIYk@_@g@SUOGQWYk@COKSWMq@y@c@a@EOKSWYEm@Y]u@y@c@y@WYUc@O_@C]OYIYEY?WOe@UYO]@Ig@kBBm@EQ]q@Ww@ESKWMQc@qAOaA?UEY@ADs@c@KIWAGFKl@Yx@MX?F@DFTn@TbAf@|@FTf@vBTt@XnARr@?PL@JVDx@JXHb@@ZHP@TPd@F^Vd@BRT\\Vv@LXLb@LXBb@\\l@FFTf@FDH?VTXb@Rt@NPBLNb@BLHHN@DNLHHRBXFLHJ^Zb@n@LjDBTBFADCABBDNAf@lApD|@~BHZ?XC??DL^@NNNJAFJHhABRPr@^dAX`ADh@b@|@l@xA?RHd@Pd@Fl@BDNBNn@BFD?VKPBNLB@FXN^DZDDJd@FJNp@@HK`@FHVJJLb@fAD`@FV?l@U~@CNKV?NJd@Vj@LlAT^?ZCJKAAC', 'resource_state': 2}",False,False,False,False,everyone,False,g7313202,0.0,4628523505.0,1.537,6.4,60.1,18.0,True,104.4,154.0,False,True,113.2,88.8,0,0,False,7.0,,,
175,2,"{'id': 29273440, 'resource_state': 1}",Afternoon Run,12909.8,3944,3975,0.0,Run,,4328875243,garmin_push_5812708640,4627459649.0,2020-11-12T19:28:44Z,2020-11-12T14:28:44Z,(GMT-05:00) America/New_York,-18000,,,,,,,,0,0,0,1,0,"{'id': 'a4328875243', 'summary_polyline': None, 'resource_state': 2}",True,False,False,False,everyone,False,g6682189,0.0,4627459649.0,3.273,4.1,89.4,22.0,True,152.8,168.0,False,True,,,0,0,False,26.0,,,
176,2,"{'id': 29273440, 'resource_state': 1}",Afternoon Run,6557.7,2163,2222,47.0,Run,0.0,4324785770,garmin_push_5808628600,4623057242.0,2020-11-11T22:11:38Z,2020-11-11T17:11:38Z,(GMT-05:00) America/New_York,-18000,"[38.882405, -77.107574]","[38.882093, -77.107246]",,,,38.882405,-77.107574,0,0,0,1,0,"{'id': 'a4324785770', 'summary_polyline': '_filFjasuMQ@QJMDEAAC@GICQBwBx@eAPYAq@Go@BsFb@aA@{@FyCD_@Ae@@c@DuBDgAJ}AI{A@g@Bi@AeAIiAQcBOcDs@_D]aA@gEEoAHm@?]AGCkABi@?]B]H[Ni@^c@Vi@Tm@PKCCE?WDWBi@Jg@RuAZiAFo@@u@L{@ZyAJy@V}@Xs@Ji@C{AGm@g@}CMc@UwAGcB?_@PgBDu@Ea@Du@?w@Hw@?w@NaBZqAEqAR}E@gBBYVq@G]@e@Lm@\\_A^s@Le@b@g@Xe@^q@Ng@NiABu@JkA?_ASsFSaCCg@e@yDS{@Ea@Om@Gm@Mk@OqBSu@G]c@sDIa@DSRGr@Al@K`AIf@Ad@DXI~@Oz@EZB\\FPV`@zCt@~DNf@\\jBBrBHtAD|AAH?G?DGHDj@VpBJp@XdAHn@\\hAZvAA^Gd@?DdAzCvA`FHNVVTXR^`@xAP^b@vARf@l@vBh@`AH`@Rj@n@nAVl@A\\JX@DZRZ?`@C\\LPDtAIzASjAE~BWb@@Z\\Tj@H\\Fp@`@TH@`@G\\NZGRMPO`@KTVJt@r@pCp@bA^lAXv@PPF@j@hARDZ?j@a@NOrAzAZb@GPBh@Nf@p@n@Rd@?`@b@hAVx@f@jAX`@n@hBAbADj@Ad@GJIB]@ITGB_@@kAr@K^Xn@', 'resource_state': 2}",False,False,False,False,everyone,False,g6995573,0.0,4623057242.0,3.032,7.9,84.3,23.0,True,154.6,174.0,False,True,94.2,48.0,0,0,False,18.0,,,
177,2,"{'id': 29273440, 'resource_state': 1}",Afternoon Run,11331.9,3057,3087,98.0,Run,0.0,4319709616,garmin_push_5803628926,4617687732.0,2020-11-10T21:32:51Z,2020-11-10T16:32:51Z,(GMT-05:00) America/New_York,-18000,"[38.881763, -77.106892]","[38.881688, -77.106695]",,,,38.881763,-77.106892,1,0,0,1,0,"{'id': 'a4319709616', 'summary_polyline': '_bilFb}ruM}AGIFYGQOQ?q@N]LKNORGJQtAYZUHwAP}@l@eANgA@c@Do@L_@?IFCb@O`BBTFRDn@FXEnAYhBGlAIVQHw@BSCmABiAP{AHk@LwA@qANc@?[Fg@N_@VsB^cBHeB?q@FwCHeC@i@Hi@?}@H[CU@OBWJaA@q@Es@B]JaEP{@BYEe@?}AJ[DKDEHALFb@@x@?~AI|@a@jBKl@Gr@Qn@e@~@Yv@{@hBY|@[j@C^BPE\\q@vCDJLFb@NZRHXFp@Dn@ANU|@CTKR]Tk@VCH?b@DbA\\vCP~@z@hC^|AZv@Hn@Nh@Fd@R\\ZrAj@rBh@nCPp@V~A`@jAJr@TnBD~@CdBD`@El@JtECrEDnHC|BFjAFHFBd@A`AJPAl@}@fAuAZu@RSj@iAl@k@xCwAZYh@]d@UtAcA|A{@~CaB|Aa@~@i@pAm@f@OtC_@r@Qh@e@`@Op@Sp@[VExAAlAB^AzAu@zAuAf@i@rAmANOVe@b@]x@wAXm@|AiCjAeBXe@Pg@\\g@z@cBbA}A`A}AjAkA`@WrB}@~@URQLEh@ItBg@fCYh@Dh@IjAc@f@G`@K`@U^[l@m@l@q@nFwE\\_@Xo@n@aCh@qAbBiBr@q@h@]b@y@d@gBNkADaA@{AGgBFeEFkA?uANgA^eAvAcDlBeFZo@d@cBl@oAFSAYIM_AiAo@s@k@w@g@y@[_AYe@mA}ASi@?{@Le@l@aAf@mAtAqBh@m@t@eAl@cAt@yAxAaCfBkCB@SOEO?Y]{BEK@ZANCBo@LYLSL{GvFkAz@cDrAy@d@q@j@cB^o@Fk@P]HIAYVmAf@OF_@\\[JqAHmA?gERi@?i@UkB?_@F]?aCSe@?e@NSJIBSOSi@m@mAY_@o@}AQWa@mAQw@c@cAYg@_AkCc@aAIFEL?NH`@?b@ORa@ZOBw@r@Wf@?NPb@@N\\fANBHIt@i@d@c@d@YZMRHd@l@Vh@VfAE`@QVa@\\KZBP^t@\\z@t@nAJR\\f@B^AXDJb@r@l@`BB`@@p@Dh@E`@Ur@KbAR`AC\\IRQDWR{@FWCWw@S_B@QHSL@nAM', 'resource_state': 2}",False,False,False,False,everyone,False,g6682194,0.0,4617687732.0,3.707,5.9,86.3,24.0,True,150.1,182.0,False,True,199.4,139.6,0,0,False,17.0,,,
178,2,"{'id': 29273440, 'resource_state': 1}",Afternoon Activity,0.0,3634,3634,0.0,WeightTraining,,4314427731,garmin_push_5798450286,4612089538.0,2020-11-09T19:35:29Z,2020-11-09T14:35:29Z,(GMT-05:00) America/New_York,-18000,,,,,,,,0,0,0,1,0,"{'id': 'a4314427731', 'summary_polyline': None, 'resource_state': 2}",True,False,False,False,everyone,False,,0.0,4612089538.0,0.0,0.0,,28.0,True,92.8,149.0,False,True,,,0,0,False,6.0,,,
